Id,y
7438,1
7439,0
7440,1
7441,1
7442,0
7443,0
7444,1
7445,1
7446,1
7447,1
7448,1
7449,0
7450,1
7451,0
7452,1
7453,1
7454,1
7455,0
7456,1
7457,1
7458,1
7459,1
7460,1
7461,0
7462,1
7463,0
7464,0
7465,1
7466,1
7467,1
7468,1
7469,0
7470,1
7471,1
7472,0
7473,0
7474,1
7475,1
7476,1
7477,0
7478,1
7479,1
7480,0
7481,1
7482,0
7483,0
7484,0
7485,1
7486,0
7487,0
7488,1
7489,1
7490,0
7491,0
7492,1
7493,0
7494,0
7495,0
7496,1
7497,0
7498,0
7499,1
7500,0
7501,0
7502,1
7503,1
7504,1
7505,1
7506,1
7507,1
7508,1
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,1
7516,1
7517,0
7518,1
7519,1
7520,1
7521,0
7522,1
7523,0
7524,0
7525,0
7526,1
7527,1
7528,1
7529,1
7530,0
7531,1
7532,0
7533,1
7534,1
7535,1
7536,1
7537,0
7538,0
7539,0
7540,1
7541,0
7542,0
7543,1
7544,0
7545,0
7546,1
7547,1
7548,1
7549,1
7550,0
7551,1
7552,0
7553,1
7554,0
7555,0
7556,1
7557,0
7558,1
7559,1
7560,0
7561,0
7562,0
7563,0
7564,1
7565,1
7566,1
7567,0
7568,1
7569,0
7570,0
7571,1
7572,0
7573,0
7574,0
7575,1
7576,0
7577,0
7578,1
7579,0
7580,1
7581,0
7582,1
7583,0
7584,1
7585,1
7586,1
7587,1
7588,0
7589,1
7590,1
7591,0
7592,0
7593,1
7594,0
7595,0
7596,1
7597,1
7598,1
7599,1
7600,0
7601,0
7602,0
7603,0
7604,0
7605,1
7606,0
7607,1
7608,0
7609,1
7610,1
7611,0
7612,0
7613,1
7614,1
7615,0
7616,0
7617,0
7618,1
7619,0
7620,0
7621,0
7622,1
7623,1
7624,0
7625,1
7626,1
7627,1
7628,1
7629,1
7630,0
7631,1
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,1
7639,0
7640,1
7641,0
7642,1
7643,0
7644,0
7645,1
7646,0
7647,0
7648,1
7649,1
7650,1
7651,0
7652,1
7653,1
7654,0
7655,0
7656,0
7657,1
7658,0
7659,0
7660,0
7661,0
7662,1
7663,1
7664,0
7665,0
7666,0
7667,1
7668,1
7669,1
7670,0
7671,1
7672,0
7673,0
7674,1
7675,0
7676,1
7677,1
7678,0
7679,1
7680,1
7681,0
7682,1
7683,1
7684,0
7685,0
7686,0
7687,1
7688,0
7689,0
7690,1
7691,1
7692,1
7693,0
7694,0
7695,1
7696,0
7697,1
7698,1
7699,1
7700,1
7701,1
7702,0
7703,1
7704,0
7705,0
7706,1
7707,0
7708,0
7709,0
7710,0
7711,1
7712,0
7713,0
7714,1
7715,0
7716,0
7717,1
7718,1
7719,0
7720,1
7721,1
7722,0
7723,1
7724,1
7725,0
7726,0
7727,1
7728,1
7729,1
7730,0
7731,1
7732,0
7733,1
7734,0
7735,1
7736,0
7737,1
7738,0
7739,1
7740,1
7741,0
7742,1
7743,0
7744,0
7745,0
7746,1
7747,0
7748,0
7749,0
7750,0
7751,1
7752,1
7753,0
7754,0
7755,1
7756,1
7757,0
7758,0
7759,0
7760,1
7761,1
7762,0
7763,1
7764,0
7765,1
7766,0
7767,1
7768,1
7769,1
7770,0
7771,0
7772,1
7773,1
7774,0
7775,0
7776,1
7777,1
7778,0
7779,1
7780,0
7781,0
7782,0
7783,1
7784,0
7785,1
7786,1
7787,0
7788,1
7789,0
7790,0
7791,1
7792,0
7793,0
7794,0
7795,1
7796,1
7797,1
7798,1
7799,1
7800,0
7801,0
7802,1
7803,1
7804,0
7805,0
7806,1
7807,1
7808,0
7809,0
7810,0
7811,1
7812,0
7813,1
7814,0
7815,0
7816,1
7817,0
7818,0
7819,1
7820,1
7821,1
7822,0
7823,1
7824,0
7825,0
7826,0
7827,1
7828,0
7829,0
7830,1
7831,1
7832,1
7833,1
7834,0
7835,0
7836,1
7837,1
7838,0
7839,0
7840,1
7841,0
7842,1
7843,0
7844,0
7845,0
7846,1
7847,0
7848,1
7849,0
7850,0
7851,1
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7858,1
7859,1
7860,0
7861,0
7862,1
7863,1
7864,1
7865,0
7866,1
7867,0
7868,1
7869,1
7870,1
7871,0
7872,1
7873,1
7874,1
7875,1
7876,0
7877,1
7878,1
7879,1
7880,1
7881,0
7882,0
7883,0
7884,0
7885,0
7886,0
7887,0
7888,0
7889,0
7890,1
7891,1
7892,0
7893,0
7894,0
7895,0
7896,1
7897,0
7898,0
7899,0
7900,1
7901,0
7902,1
7903,1
7904,0
7905,1
7906,1
7907,1
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,1
7915,1
7916,0
7917,1
7918,0
7919,0
7920,1
7921,1
7922,0
7923,0
7924,0
7925,0
7926,1
7927,1
7928,0
7929,0
7930,1
7931,0
7932,0
7933,1
7934,1
7935,0
7936,0
7937,1
7938,1
7939,1
7940,1
7941,1
7942,0
7943,1
7944,0
7945,1
7946,0
7947,0
7948,1
7949,1
7950,0
7951,0
7952,0
7953,1
7954,0
7955,1
7956,1
7957,1
7958,0
7959,1
7960,0
7961,1
7962,1
7963,0
7964,0
7965,1
7966,0
7967,0
7968,1
7969,0
7970,1
7971,0
7972,1
7973,1
7974,0
7975,1
7976,1
7977,0
7978,0
7979,1
7980,1
7981,1
7982,0
7983,0
7984,1
7985,1
7986,1
7987,1
7988,1
7989,1
7990,1
7991,0
7992,1
7993,0
7994,1
7995,1
7996,0
7997,1
7998,1
7999,0
8000,0
8001,0
8002,0
8003,0
8004,0
8005,1
8006,1
8007,1
8008,1
8009,1
8010,0
8011,1
8012,0
8013,0
8014,1
8015,0
8016,0
8017,0
8018,0
8019,1
8020,1
8021,0
8022,1
8023,0
8024,0
8025,0
8026,1
8027,1
8028,0
8029,0
8030,0
8031,0
8032,1
8033,0
8034,0
8035,1
8036,0
8037,0
8038,1
8039,1
8040,0
8041,1
8042,1
8043,0
8044,1
8045,0
8046,0
8047,0
8048,1
8049,1
8050,0
8051,1
8052,1
8053,0
8054,1
8055,1
8056,0
8057,1
8058,0
8059,1
8060,1
8061,0
8062,0
8063,0
8064,1
8065,1
8066,0
8067,0
8068,0
8069,1
8070,1
8071,1
8072,0
8073,0
8074,1
8075,0
8076,0
8077,1
8078,1
8079,0
8080,0
8081,0
8082,1
8083,1
8084,0
8085,1
8086,1
8087,1
8088,1
8089,1
8090,1
8091,0
8092,0
8093,0
8094,1
8095,1
8096,0
8097,1
8098,1
8099,1
8100,1
8101,1
8102,0
8103,0
8104,0
8105,1
8106,0
8107,1
8108,1
8109,1
8110,1
8111,1
8112,1
8113,0
8114,0
8115,1
8116,0
8117,0
8118,1
8119,0
8120,1
8121,1
8122,1
8123,0
8124,1
8125,1
8126,0
8127,1
8128,0
8129,1
8130,0
8131,1
8132,1
8133,0
8134,1
8135,0
8136,1
8137,1
8138,0
8139,0
8140,1
8141,1
8142,1
8143,0
8144,1
8145,1
8146,1
8147,0
8148,0
8149,1
8150,1
8151,1
8152,0
8153,0
8154,1
8155,1
8156,0
8157,0
8158,0
8159,0
8160,1
8161,0
8162,1
8163,0
8164,1
8165,0
8166,1
8167,1
8168,1
8169,1
8170,1
8171,1
8172,1
8173,0
8174,0
8175,1
8176,1
8177,0
8178,0
8179,1
8180,1
8181,0
8182,1
8183,1
8184,1
8185,0
8186,1
8187,0
8188,1
8189,0
8190,0
8191,0
8192,1
8193,0
8194,0
8195,1
8196,1
8197,0
8198,1
8199,0
8200,1
8201,1
8202,1
8203,1
8204,1
8205,0
8206,1
8207,1
8208,1
8209,1
8210,0
8211,0
8212,0
8213,0
8214,0
8215,1
8216,1
8217,1
8218,0
8219,0
8220,0
8221,1
8222,0
8223,0
8224,1
8225,0
8226,0
8227,1
8228,1
8229,0
8230,1
8231,0
8232,0
8233,0
8234,0
8235,1
8236,1
8237,1
8238,0
8239,0
8240,1
8241,0
8242,0
8243,1
8244,0
8245,0
8246,1
8247,0
8248,0
8249,0
8250,0
8251,0
8252,0
8253,1
8254,1
8255,1
8256,1
8257,0
8258,1
8259,1
8260,0
8261,0
8262,0
8263,0
8264,0
8265,0
8266,0
8267,1
8268,1
8269,0
8270,1
8271,0
8272,1
8273,0
8274,1
8275,0
8276,1
8277,1
8278,0
8279,1
8280,0
8281,1
8282,0
8283,0
8284,0
8285,1
8286,0
8287,0
8288,0
8289,0
8290,1
8291,0
8292,0
8293,0
8294,1
8295,1
8296,1
8297,0
8298,0
8299,0
8300,1
8301,1
8302,0
8303,1
8304,1
8305,0
8306,0
8307,1
8308,0
8309,0
8310,1
8311,0
8312,1
8313,0
8314,1
8315,1
8316,0
8317,0
8318,1
8319,0
8320,0
8321,0
8322,0
8323,0
8324,1
8325,0
8326,1
8327,0
8328,1
8329,0
8330,1
8331,0
8332,1
8333,1
8334,1
8335,1
8336,0
8337,0
8338,0
8339,1
8340,0
8341,0
8342,1
8343,1
8344,1
8345,0
8346,0
8347,0
8348,0
8349,0
8350,0
8351,1
8352,0
8353,1
8354,0
8355,0
8356,1
8357,0
8358,0
8359,0
8360,1
8361,1
8362,1
8363,1
8364,1
8365,0
8366,1
8367,1
8368,1
8369,0
8370,0
8371,0
8372,1
8373,0
8374,1
8375,1
8376,1
8377,1
8378,0
8379,0
8380,1
8381,1
8382,0
8383,1
8384,1
8385,1
8386,0
8387,1
8388,0
8389,1
8390,1
8391,0
8392,0
8393,1
8394,0
8395,0
8396,1
8397,1
8398,1
8399,1
8400,1
8401,1
8402,1
8403,0
8404,0
8405,1
8406,1
8407,1
8408,1
8409,0
8410,0
8411,0
8412,0
8413,0
8414,1
8415,1
8416,1
8417,0
8418,1
8419,0
8420,1
8421,1
8422,0
8423,0
8424,0
8425,0
8426,1
8427,1
8428,0
8429,0
8430,0
8431,0
8432,0
8433,0
8434,1
8435,1
8436,1
8437,1
8438,1
8439,0
8440,1
8441,1
8442,1
8443,0
8444,1
8445,1
8446,0
8447,0
8448,0
8449,0
8450,1
8451,1
8452,0
8453,0
8454,0
8455,0
8456,1
8457,0
8458,0
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,0
8469,0
8470,0
8471,1
8472,0
8473,1
8474,1
8475,1
8476,1
8477,1
8478,1
8479,0
8480,1
8481,0
8482,1
8483,1
8484,1
8485,0
8486,0
8487,1
8488,1
8489,1
8490,1
8491,1
8492,1
8493,1
8494,1
8495,0
8496,0
8497,1
8498,1
8499,1
8500,0
8501,0
8502,0
8503,1
8504,0
8505,0
8506,0
8507,0
8508,0
8509,1
8510,0
8511,0
8512,0
8513,0
8514,1
8515,0
8516,1
8517,1
8518,0
8519,0
8520,0
8521,1
8522,0
8523,0
8524,1
8525,1
8526,1
8527,1
8528,0
8529,0
8530,1
8531,1
8532,1
8533,0
8534,1
8535,1
8536,1
8537,1
8538,1
8539,0
8540,0
8541,1
8542,1
8543,1
8544,1
8545,1
8546,0
8547,0
8548,0
8549,1
8550,0
8551,0
8552,0
8553,0
8554,1
8555,0
8556,0
8557,0
8558,0
8559,0
8560,0
8561,0
8562,0
8563,0
8564,1
8565,1
8566,0
8567,0
8568,1
8569,0
8570,1
8571,0
8572,1
8573,0
8574,0
8575,0
8576,1
8577,0
8578,1
8579,0
8580,0
8581,0
8582,0
8583,1
8584,0
8585,1
8586,0
8587,1
8588,0
8589,1
8590,1
8591,1
8592,1
8593,0
8594,1
8595,1
8596,1
8597,0
8598,1
8599,0
8600,1
8601,0
8602,1
8603,0
8604,0
8605,0
8606,0
8607,0
8608,0
8609,0
8610,1
8611,0
8612,1
8613,1
8614,1
8615,0
8616,1
8617,0
8618,0
8619,0
8620,1
8621,1
8622,0
8623,0
8624,0
8625,1
8626,0
8627,1
8628,1
8629,0
8630,0
8631,0
8632,1
8633,0
8634,1
8635,0
8636,1
8637,0
8638,0
8639,0
8640,1
8641,0
8642,0
8643,1
8644,0
8645,1
8646,1
8647,1
8648,1
8649,1
8650,1
8651,0
8652,1
8653,0
8654,1
8655,0
8656,0
8657,0
8658,1
8659,0
8660,1
8661,1
8662,1
8663,0
8664,1
8665,1
8666,1
8667,1
8668,0
8669,1
8670,1
8671,1
8672,1
8673,0
8674,1
8675,0
8676,1
8677,0
8678,1
8679,0
8680,0
8681,1
8682,1
8683,0
8684,1
8685,0
8686,1
8687,1
8688,1
8689,0
8690,1
8691,0
8692,1
8693,0
8694,0
8695,1
8696,0
8697,1
8698,1
8699,0
8700,1
8701,1
8702,1
8703,1
8704,0
8705,0
8706,0
8707,0
8708,0
8709,1
8710,1
8711,0
8712,0
8713,0
8714,1
8715,1
8716,0
8717,0
8718,1
8719,1
8720,1
8721,0
8722,1
8723,1
8724,1
8725,1
8726,1
8727,1
8728,1
8729,1
8730,0
8731,1
8732,0
8733,0
8734,0
8735,0
8736,0
8737,0
8738,0
8739,1
8740,0
8741,1
8742,0
8743,1
8744,1
8745,0
8746,1
8747,0
8748,0
8749,0
8750,0
8751,1
8752,1
8753,0
8754,0
8755,1
8756,0
8757,1
8758,0
8759,0
8760,0
8761,1
8762,1
8763,0
8764,1
8765,1
8766,0
8767,0
8768,0
8769,0
8770,0
8771,1
8772,1
8773,0
8774,1
8775,1
8776,0
8777,1
8778,1
8779,1
8780,0
8781,0
8782,1
8783,0
8784,0
8785,1
8786,0
8787,1
8788,0
8789,0
8790,1
8791,0
8792,0
8793,1
8794,1
8795,1
8796,0
8797,0
8798,1
8799,1
8800,0
8801,0
8802,0
8803,0
8804,0
8805,1
8806,1
8807,1
8808,0
8809,1
8810,1
8811,0
8812,1
8813,1
8814,1
8815,0
8816,0
8817,1
8818,1
8819,0
8820,0
8821,1
8822,1
8823,0
8824,0
8825,1
8826,1
8827,0
8828,1
8829,0
8830,1
8831,1
8832,1
8833,0
8834,1
8835,1
8836,1
8837,1
8838,1
8839,1
8840,1
8841,0
8842,0
8843,0
8844,1
8845,1
8846,0
8847,0
8848,0
8849,0
8850,1
8851,1
8852,1
8853,0
8854,1
8855,0
8856,1
8857,0
8858,1
8859,1
8860,1
8861,0
8862,0
8863,1
8864,0
8865,0
8866,0
8867,0
8868,0
8869,0
8870,1
8871,0
8872,1
8873,0
8874,0
8875,0
8876,0
8877,0
8878,0
8879,1
8880,0
8881,0
8882,0
8883,1
8884,0
8885,0
8886,0
8887,0
8888,1
8889,0
8890,1
8891,1
8892,1
8893,1
8894,0
8895,0
8896,1
8897,1
8898,1
8899,0
8900,1
8901,1
8902,1
8903,0
8904,1
8905,0
8906,0
8907,0
8908,0
8909,1
8910,0
8911,1
8912,0
8913,1
8914,1
8915,1
8916,1
8917,1
8918,1
8919,0
8920,0
8921,1
8922,0
8923,1
8924,0
8925,0
8926,0
8927,1
8928,1
8929,0
8930,0
8931,1
8932,1
8933,0
8934,0
8935,1
8936,1
8937,1
8938,1
8939,1
8940,1
8941,1
8942,1
8943,1
8944,1
8945,1
8946,1
8947,1
8948,0
8949,0
8950,0
8951,1
8952,1
8953,1
8954,1
8955,1
8956,0
8957,1
8958,1
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,1
8966,0
8967,0
8968,1
8969,1
8970,1
8971,1
8972,1
8973,1
8974,0
8975,0
8976,1
8977,1
8978,0
8979,0
8980,0
8981,1
8982,1
8983,1
8984,0
8985,0
8986,0
8987,0
8988,0
8989,1
8990,0
8991,0
8992,0
8993,1
8994,0
8995,1
8996,0
8997,1
8998,0
8999,0
9000,0
9001,1
9002,0
9003,1
9004,1
9005,1
9006,0
9007,1
9008,0
9009,0
9010,0
9011,0
9012,1
9013,1
9014,0
9015,1
9016,0
9017,1
9018,0
9019,1
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,1
9029,0
9030,0
9031,1
9032,0
9033,0
9034,1
9035,0
9036,1
9037,0
9038,1
9039,1
9040,0
9041,1
9042,1
9043,1
9044,0
9045,0
9046,1
9047,0
9048,1
9049,1
9050,0
9051,0
9052,1
9053,1
9054,0
9055,1
9056,0
9057,1
9058,0
9059,0
9060,0
9061,1
9062,1
9063,0
9064,0
9065,0
9066,0
9067,1
9068,1
9069,1
9070,1
9071,0
9072,1
9073,0
9074,1
9075,0
9076,1
9077,0
9078,1
9079,1
9080,0
9081,0
9082,0
9083,0
9084,1
9085,0
9086,0
9087,1
9088,1
9089,0
9090,0
9091,1
9092,0
9093,1
9094,0
9095,1
9096,1
9097,1
9098,1
9099,1
9100,1
9101,1
9102,0
9103,1
9104,0
9105,1
9106,1
9107,0
9108,1
9109,0
9110,1
9111,0
9112,1
9113,0
9114,0
9115,1
9116,1
9117,1
9118,1
9119,0
9120,0
9121,1
9122,0
9123,0
9124,1
9125,1
9126,1
9127,0
9128,0
9129,1
9130,0
9131,1
9132,0
9133,1
9134,0
9135,1
9136,1
9137,0
9138,1
9139,1
9140,0
9141,0
9142,1
9143,0
9144,1
9145,0
9146,0
9147,0
9148,1
9149,0
9150,1
9151,0
9152,0
9153,0
9154,1
9155,1
9156,1
9157,0
9158,0
9159,1
9160,1
9161,0
9162,0
9163,1
9164,1
9165,1
9166,0
9167,0
9168,0
9169,1
9170,0
9171,0
9172,0
9173,0
9174,0
9175,0
9176,1
9177,1
9178,1
9179,1
9180,1
9181,0
9182,0
9183,0
9184,1
9185,0
9186,1
9187,1
9188,0
9189,0
9190,1
9191,1
9192,0
9193,0
9194,0
9195,1
9196,0
9197,0
9198,1
9199,0
9200,0
9201,1
9202,1
9203,1
9204,1
9205,0
9206,1
9207,1
9208,1
9209,1
9210,0
9211,0
9212,1
9213,1
9214,0
9215,1
9216,0
9217,0
9218,0
9219,1
9220,1
9221,1
9222,0
9223,1
9224,0
9225,1
9226,0
9227,1
9228,0
9229,1
9230,1
9231,1
9232,1
9233,1
9234,0
9235,1
9236,1
9237,1
9238,1
9239,1
9240,1
9241,0
9242,1
9243,0
9244,0
9245,0
9246,1
9247,1
9248,0
9249,0
9250,0
9251,0
9252,1
9253,1
9254,1
9255,1
9256,1
9257,1
9258,1
9259,1
9260,0
9261,1
9262,1
9263,0
9264,0
9265,0
9266,1
9267,0
9268,1
9269,0
9270,1
9271,0
9272,1
9273,1
9274,0
9275,1
9276,1
9277,1
9278,1
9279,1
9280,1
9281,1
9282,1
9283,1
9284,1
9285,1
9286,0
9287,0
9288,0
9289,1
9290,0
9291,1
9292,0
9293,0
9294,0
9295,1
9296,0
9297,1
9298,0
9299,0
9300,0
9301,1
9302,0
9303,1
9304,0
9305,1
9306,1
9307,0
9308,1
9309,1
9310,1
9311,0
9312,1
9313,1
9314,0
9315,1
9316,1
9317,0
9318,1
9319,0
9320,0
9321,0
9322,0
9323,0
9324,1
9325,0
9326,1
9327,1
9328,1
9329,1
9330,0
9331,1
9332,0
9333,1
9334,1
9335,0
9336,1
9337,0
9338,1
9339,1
9340,0
9341,1
9342,1
9343,1
9344,0
9345,1
9346,0
9347,1
9348,1
9349,0
9350,1
9351,0
9352,0
9353,0
9354,1
9355,0
9356,0
9357,1
9358,1
9359,0
9360,1
9361,0
9362,0
9363,1
9364,1
9365,1
9366,1
9367,0
9368,0
9369,1
9370,1
9371,0
9372,0
9373,1
9374,1
9375,1
9376,0
9377,1
9378,1
9379,0
9380,1
9381,1
9382,0
9383,1
9384,0
9385,1
9386,1
9387,1
9388,0
9389,0
9390,0
9391,1
9392,1
9393,0
9394,0
9395,0
9396,1
9397,1
9398,1
9399,1
9400,0
9401,1
9402,0
9403,1
9404,1
9405,0
9406,0
9407,1
9408,0
9409,0
9410,0
9411,0
9412,1
9413,1
9414,0
9415,1
9416,0
9417,1
9418,0
9419,1
9420,1
9421,0
9422,0
9423,1
9424,1
9425,1
9426,1
9427,0
9428,1
9429,1
9430,0
9431,0
9432,0
9433,1
9434,0
9435,1
9436,1
9437,0
9438,0
9439,0
9440,1
9441,0
9442,0
9443,0
9444,0
9445,0
9446,0
9447,1
9448,1
9449,1
9450,0
9451,1
9452,0
9453,0
9454,0
9455,1
9456,0
9457,1
9458,0
9459,0
9460,1
9461,0
9462,0
9463,0
9464,0
9465,1
9466,1
9467,1
9468,1
9469,1
9470,0
9471,1
9472,1
9473,1
9474,1
9475,1
9476,0
9477,1
9478,0
9479,0
9480,1
9481,0
9482,1
9483,0
9484,1
9485,0
9486,0
9487,1
9488,1
9489,1
9490,1
9491,0
9492,1
9493,0
9494,0
9495,0
9496,0
9497,1
9498,1
9499,1
9500,0
9501,1
9502,1
9503,0
9504,1
9505,1
9506,1
9507,1
9508,0
9509,0
9510,1
9511,0
9512,0
9513,1
9514,0
9515,0
9516,0
9517,0
9518,0
9519,1
9520,0
9521,1
9522,0
9523,1
9524,1
9525,1
9526,0
9527,1
9528,1
9529,1
9530,1
9531,0
9532,1
9533,0
9534,1
9535,0
9536,1
9537,0
9538,0
9539,1
9540,0
9541,0
9542,1
9543,0
9544,1
9545,1
9546,0
9547,1
9548,1
9549,0
9550,1
9551,1
9552,0
9553,1
9554,0
9555,0
9556,0
9557,1
9558,1
9559,1
9560,1
9561,0
9562,1
9563,1
9564,0
9565,1
9566,1
9567,0
9568,1
9569,1
9570,1
9571,1
9572,0
9573,1
9574,1
9575,1
9576,1
9577,1
9578,0
9579,1
9580,0
9581,0
9582,1
9583,1
9584,0
9585,0
9586,0
9587,1
9588,0
9589,0
9590,0
9591,1
9592,1
9593,0
9594,0
9595,1
9596,1
9597,1
9598,1
9599,1
9600,1
9601,0
9602,1
9603,1
9604,1
9605,1
9606,1
9607,1
9608,0
9609,1
9610,1
9611,0
9612,0
9613,1
9614,0
9615,0
9616,1
9617,1
9618,1
9619,0
9620,0
9621,0
9622,0
9623,0
9624,1
9625,0
9626,1
9627,0
9628,1
9629,1
9630,1
9631,1
9632,0
9633,0
9634,1
9635,0
9636,1
9637,0
9638,0
9639,0
9640,0
9641,1
9642,0
9643,0
9644,0
9645,0
9646,0
9647,1
9648,1
9649,1
9650,0
9651,1
9652,1
9653,1
9654,0
9655,1
9656,1
9657,0
9658,1
9659,0
9660,1
9661,1
9662,0
9663,0
9664,0
9665,1
9666,0
9667,0
9668,0
9669,1
9670,1
9671,0
9672,1
9673,1
9674,0
9675,0
9676,1
9677,0
9678,0
9679,1
9680,0
9681,1
9682,0
9683,0
9684,0
9685,0
9686,1
9687,1
9688,0
9689,1
9690,0
9691,1
9692,0
9693,1
9694,0
9695,0
9696,0
9697,1
9698,1
9699,0
9700,1
9701,1
9702,0
9703,0
9704,0
9705,0
9706,1
9707,0
9708,0
9709,1
9710,1
9711,1
9712,0
9713,1
9714,0
9715,0
9716,0
9717,1
9718,0
9719,1
9720,1
9721,1
9722,1
9723,1
9724,0
9725,0
9726,1
9727,1
9728,1
9729,1
9730,1
9731,0
9732,0
9733,0
9734,0
9735,0
9736,1
9737,1
9738,0
9739,1
9740,1
9741,0
9742,0
9743,1
9744,1
9745,1
9746,0
9747,0
9748,1
9749,1
9750,0
9751,0
9752,0
9753,0
9754,0
9755,1
9756,1
9757,1
9758,1
9759,0
9760,0
9761,1
9762,0
9763,1
9764,1
9765,0
9766,1
9767,0
9768,1
9769,0
9770,0
9771,1
9772,0
9773,0
9774,0
9775,0
9776,1
9777,1
9778,0
9779,0
9780,0
9781,1
9782,1
9783,1
9784,0
9785,1
9786,1
9787,0
9788,1
9789,0
9790,1
9791,0
9792,0
9793,1
9794,1
9795,0
9796,1
9797,0
9798,1
9799,1
9800,1
9801,1
9802,1
9803,1
9804,0
9805,1
9806,0
9807,1
9808,0
9809,0
9810,1
9811,1
9812,0
9813,0
9814,1
9815,0
9816,0
9817,0
9818,1
9819,0
9820,1
9821,0
9822,0
9823,1
9824,0
9825,0
9826,0
9827,0
9828,0
9829,1
9830,0
9831,0
9832,1
9833,0
9834,1
9835,0
9836,0
9837,0
9838,0
9839,1
9840,0
9841,0
9842,0
9843,0
9844,1
9845,0
9846,1
9847,1
9848,0
9849,1
9850,1
9851,1
9852,1
9853,1
9854,0
9855,1
9856,0
9857,0
9858,1
9859,0
9860,0
9861,1
9862,1
9863,0
9864,0
9865,1
9866,0
9867,0
9868,1
9869,0
9870,1
9871,1
9872,1
9873,1
9874,1
9875,0
9876,0
9877,0
9878,1
9879,1
9880,0
9881,0
9882,0
9883,1
9884,0
9885,0
9886,1
9887,0
9888,1
9889,1
9890,0
9891,1
9892,0
9893,1
9894,0
9895,1
9896,1
9897,1
9898,1
9899,0
9900,1
9901,0
9902,0
9903,0
9904,1
9905,0
9906,0
9907,1
9908,1
9909,1
9910,0
9911,0
9912,1
9913,0
9914,1
9915,0
9916,1
9917,0
9918,0
9919,1
9920,1
9921,0
9922,1
9923,0
9924,1
9925,0
9926,0
9927,0
9928,1
9929,0
9930,1
9931,0
9932,0
9933,1
9934,0
9935,1
9936,1
9937,0
9938,1
9939,0
9940,0
9941,1
9942,0
9943,1
9944,1
9945,0
9946,1
9947,0
9948,1
9949,0
9950,1
9951,0
9952,0
9953,1
9954,1
9955,1
9956,1
9957,1
9958,0
9959,1
9960,0
9961,0
9962,1
9963,1
9964,0
9965,0
9966,1
9967,1
9968,0
9969,0
9970,0
9971,1
9972,1
9973,0
9974,1
9975,1
9976,0
9977,0
9978,0
9979,1
9980,0
9981,0
9982,0
9983,1
9984,0
9985,0
9986,1
9987,1
9988,0
9989,0
9990,0
9991,0
9992,0
9993,0
9994,0
9995,1
9996,1
9997,0
9998,1
9999,1
10000,1
10001,0
10002,0
10003,1
10004,0
10005,0
10006,1
10007,0
10008,1
10009,0
10010,1
10011,1
10012,1
10013,0
10014,1
10015,0
10016,1
10017,0
10018,0
10019,0
10020,1
10021,1
10022,1
10023,1
10024,1
10025,0
10026,0
10027,0
10028,1
10029,0
10030,1
10031,0
10032,0
10033,1
10034,0
10035,0
10036,1
10037,1
10038,1
10039,1
10040,1
10041,1
10042,0
10043,0
10044,1
10045,0
10046,1
10047,1
10048,1
10049,1
10050,0
10051,0
10052,1
10053,1
10054,0
10055,0
10056,0
10057,0
10058,1
10059,0
10060,1
10061,0
10062,1
10063,0
10064,0
10065,0
10066,0
10067,0
10068,0
10069,1
10070,0
10071,0
10072,0
10073,1
10074,1
10075,0
10076,1
10077,0
10078,1
10079,0
10080,1
10081,0
10082,0
10083,0
10084,1
10085,0
10086,1
10087,0
10088,0
10089,1
10090,0
10091,0
10092,1
10093,0
10094,0
10095,0
10096,1
10097,0
10098,0
10099,0
10100,1
10101,1
10102,0
10103,1
10104,1
10105,1
10106,0
10107,1
10108,0
10109,1
10110,1
10111,0
10112,1
10113,0
10114,1
10115,1
10116,0
10117,0
10118,1
10119,0
10120,0
10121,0
10122,0
10123,1
10124,1
10125,0
10126,0
10127,0
10128,0
10129,1
10130,1
10131,0
10132,0
10133,0
10134,1
10135,1
10136,1
10137,0
10138,0
10139,0
10140,0
10141,0
10142,0
10143,0
10144,0
10145,1
10146,1
10147,1
10148,0
10149,0
10150,1
10151,1
10152,1
10153,0
10154,1
10155,1
10156,0
10157,0
10158,0
10159,1
10160,0
10161,1
10162,0
10163,0
10164,0
10165,1
10166,1
10167,0
10168,1
10169,0
10170,0
10171,1
10172,0
10173,1
10174,1
10175,1
10176,1
10177,0
10178,1
10179,1
10180,1
10181,0
10182,0
10183,1
10184,0
10185,0
10186,1
10187,0
10188,1
10189,1
10190,0
10191,1
10192,0
10193,0
10194,1
10195,1
10196,1
10197,0
10198,1
10199,0
10200,1
10201,0
10202,0
10203,0
10204,0
10205,1
10206,1
10207,1
10208,0
10209,1
10210,1
10211,0
10212,1
10213,0
10214,0
10215,1
10216,0
10217,1
10218,1
10219,1
10220,1
10221,0
10222,1
10223,1
10224,0
10225,0
10226,0
10227,1
10228,0
10229,1
10230,0
10231,1
10232,0
10233,1
10234,1
10235,0
10236,1
